date,code,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange,snapshot_date,vietnameseName
6/26/2019,E1VFVN30,15:06:01,HOSE,ETF,14.42,15.42,13.42,14.41,14.45,14.34,14.34,14.44,14.41,14.45,14.34,14.34,14.44,374640,5410084800,330000,4762650000,-0.08,-0.08,-0.5548,6/26/2019,Tài chính
5/27/2019,HCM,15:05:01,HOSE,STOCK,25,26.75,23.25,25,25.2,24.25,24.55,24.63,17.127,17.265,16.614,16.82,16.874,513630,12653247500,0,0,-0.45,-0.3083,-1.8,5/27/2019,Tài chính
7/1/2019,FUESSV50,15:07:01,HOSE,ETF,12.6,13.48,11.72,12.6,12.65,12.5,12.65,12.59,12.6,12.65,12.5,12.65,12.59,140300,1766252000,0,0,0.05,0.05,0.3968,7/1/2019,Tài chính
6/28/2019,HCM,15:06:02,HOSE,STOCK,23.1,24.7,21.5,23.1,23.4,22.95,23.35,23.17,15.826,16.032,15.723,15.998,15.874,260870,6044035000,0,0,0.25,0.1713,1.0823,6/28/2019,Tài chính
3/12/2019,FUESSV50,15:03:03,HOSE,ETF,13.25,14.17,12.33,13.25,13.45,13.25,13.45,13.35,13.25,13.45,13.25,13.45,13.35,49160,656420000,0,0,0.2,0.2,1.5094,3/12/2019,Tài chính
4/1/2019,E1VFVN30,15:04:01,HOSE,ETF,14.7,15.72,13.68,14.7,15,14.7,14.94,14.94,14.7,15,14.7,14.94,14.94,542080,8099267000,3300000,49232900000,0.24,0.24,1.6327,4/1/2019,Tài chính
4/18/2019,HCM,15:04:01,HOSE,STOCK,26.65,28.5,24.8,26,26.65,25.85,25.9,26.07,16.571,16.986,16.476,16.507,16.615,672110,17525259000,0,0,-0.75,-0.478,-2.8143,4/18/2019,Tài chính
4/5/2019,E1VFVN30,15:04:01,HOSE,ETF,14.95,15.99,13.91,14.95,14.99,14.93,14.98,14.96,14.95,14.99,14.93,14.98,14.96,92260,1379893800,0,0,0.03,0.03,0.2007,4/5/2019,Tài chính
4/9/2019,HCM,15:04:01,HOSE,STOCK,28.2,30.15,26.25,28.3,29.1,28.2,28.4,28.55,18.037,18.546,17.974,18.101,18.196,1251210,35723184000,200000,5707900000,0.2,0.1275,0.7092,4/9/2019,Tài chính
4/11/2019,E1VFVN30,15:04:01,HOSE,ETF,14.8,15.83,13.77,14.8,14.83,14.76,14.81,14.81,14.8,14.83,14.76,14.81,14.81,1071860,15872496100,100000,1477000000,0.01,0.01,0.0676,4/11/2019,Tài chính
4/5/2019,FUESSV50,15:04:01,HOSE,ETF,13.1,14.01,12.19,13.1,13.2,13.1,13.2,13.13,13.1,13.2,13.1,13.2,13.13,82000,1076700200,0,0,0.1,0.1,0.7634,4/5/2019,Tài chính
4/2/2019,FUESSV50,15:04:01,HOSE,ETF,13.2,14.12,12.28,13.1,13.15,13.1,13.13,13.13,13.1,13.15,13.1,13.13,13.13,47340,621501700,0,0,-0.07,-0.07,-0.5303,4/2/2019,Tài chính
1/30/2019,E1VFVN30,15:01:01,HOSE,ETF,14.5,15.51,13.49,14.9,14.9,14.33,14.42,14.38,14.9,14.9,14.33,14.42,14.38,43830,630341500,0,0,-0.08,-0.08,-0.5517,1/30/2019,Tài chính
3/12/2019,E1VFVN30,15:03:03,HOSE,ETF,15.2,16.26,14.14,15.3,15.3,15.23,15.3,15.26,15.3,15.3,15.23,15.3,15.26,515580,7869536300,380000,5783720000,0.1,0.1,0.6579,3/12/2019,Tài chính
4/12/2019,FUCVREIT,15:04:01,HOSE,IFC,9,9.63,8.37,8.99,9.6,8.37,9.6,9,8.198,8.755,7.633,8.755,8.208,2640,23758200,0,0,0.6,0.5472,6.6667,4/12/2019,Tài chính
4/16/2019,FUESSV50,15:04:01,HOSE,ETF,13.2,14.12,12.28,13.2,13.2,12.7,12.8,12.97,13.2,13.2,12.7,12.8,12.97,112910,1464344000,0,0,-0.4,-0.4,-3.0303,4/16/2019,Tài chính
2/13/2019,E1VFVN30,15:02:02,HOSE,ETF,14.8,15.83,13.77,14.85,14.95,14.63,14.9,14.79,14.85,14.95,14.63,14.9,14.79,46930,694076800,0,0,0.1,0.1,0.6757,2/13/2019,Tài chính
6/10/2019,HCM,15:06:01,HOSE,STOCK,23.25,24.85,21.65,23.6,23.8,23.55,23.65,23.65,16.168,16.306,16.136,16.203,16.203,260670,6164326500,0,0,0.4,0.274,1.7204,6/10/2019,Tài chính
3/29/2019,FUCVREIT,15:03:01,HOSE,IFC,9.34,9.99,8.69,9.34,9.34,9.34,9.34,0,8.518,8.518,8.518,8.518,0,0,0,0,0,0,0,0,3/29/2019,Tài chính
6/10/2019,FUESSV50,15:06:01,HOSE,ETF,12.58,13.46,11.7,12.58,12.7,12.58,12.7,12.63,12.58,12.7,12.58,12.7,12.63,131340,1658291500,0,0,0.12,0.12,0.9539,6/10/2019,Tài chính
1/30/2019,FUCVREIT,15:01:01,HOSE,IFC,8.8,9.41,8.19,8.9,8.9,8.8,8.8,8.86,8.116,8.116,8.025,8.025,8.08,780,6912000,0,0,0,0,0,1/30/2019,Tài chính
2/20/2019,E1VFVN30,15:02:01,HOSE,ETF,15.02,16.07,13.97,15,15.19,15,15.15,15.13,15,15.19,15,15.15,15.13,1579210,23891606800,1700000,25532200000,0.13,0.13,0.8655,2/20/2019,Tài chính
4/17/2019,E1VFVN30,15:04:01,HOSE,ETF,14.68,15.7,13.66,14.6,14.76,14.6,14.75,14.73,14.6,14.76,14.6,14.75,14.73,1240160,18267478400,100000,1470500000,0.07,0.07,0.4768,4/17/2019,Tài chính
5/13/2019,FUESSV50,15:05:01,HOSE,ETF,12.8,13.69,11.91,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,43420,555776000,0,0,0,0,0,5/13/2019,Tài chính
4/8/2019,FUESSV50,15:04:02,HOSE,ETF,13.2,14.12,12.28,13.2,13.3,13.2,13.3,13.23,13.2,13.3,13.2,13.3,13.23,51870,686284000,0,0,0.1,0.1,0.7576,4/8/2019,Tài chính
5/28/2019,HCM,15:05:02,HOSE,STOCK,24.55,26.25,22.85,24.6,24.9,24.35,24.55,24.57,16.853,17.06,16.682,16.82,16.834,400850,9847997000,200000,4913600000,0,0,0,5/28/2019,Tài chính
6/19/2019,FUCVREIT,15:06:02,HOSE,IFC,8.56,9.15,7.97,8.56,8.56,8.56,8.56,8.56,7.806,7.806,7.806,7.806,7.806,40,342400,0,0,0,0,0,6/19/2019,Tài chính
6/7/2019,HCM,15:06:01,HOSE,STOCK,22.85,24.4,21.3,23,23.3,23,23.25,23.11,15.758,15.964,15.758,15.929,15.832,255920,5914436500,0,0,0.4,0.274,1.7505,6/7/2019,Tài chính
5/3/2019,FUESSV50,15:05:03,HOSE,ETF,12.9,13.8,12,12.9,12.9,12.8,12.81,12.83,12.9,12.9,12.8,12.81,12.83,36240,464947900,0,0,-0.09,-0.09,-0.6977,5/3/2019,Tài chính
5/13/2019,HCM,15:05:01,HOSE,STOCK,26.3,28.1,24.5,26.5,26.95,26.3,26.95,26.78,16.89,17.177,16.762,17.177,17.069,635380,17013916500,0,0,0.65,0.4143,2.4715,5/13/2019,Tài chính
5/22/2019,FUCVREIT,15:05:01,HOSE,IFC,9.2,9.84,8.56,9.2,9.2,9.2,9.2,0,8.39,8.39,8.39,8.39,0,0,0,0,0,0,0,0,5/22/2019,Tài chính
5/22/2019,E1VFVN30,15:05:01,HOSE,ETF,14.98,16.02,13.94,14.97,15.01,14.8,14.8,14.98,14.97,15.01,14.8,14.8,14.98,1177340,17637363300,1200000,17899500000,-0.18,-0.18,-1.2016,5/22/2019,Tài chính
5/2/2019,FUESSV50,15:05:04,HOSE,ETF,13.1,14.01,12.19,13.1,13.1,12.9,12.9,13.02,13.1,13.1,12.9,12.9,13.02,56440,734725000,0,0,-0.2,-0.2,-1.5267,5/2/2019,Tài chính
6/19/2019,E1VFVN30,15:06:02,HOSE,ETF,14.05,15.03,13.07,14.4,14.4,14.14,14.2,14.17,14.4,14.4,14.14,14.2,14.17,614080,8700431700,1300000,18414500000,0.15,0.15,1.0676,6/19/2019,Tài chính
5/17/2019,E1VFVN30,15:05:01,HOSE,ETF,14.82,15.85,13.79,14.82,14.82,14.75,14.77,14.77,14.82,14.82,14.75,14.77,14.77,325050,4800330500,0,0,-0.05,-0.05,-0.3374,5/17/2019,Tài chính
5/31/2019,E1VFVN30,15:05:02,HOSE,ETF,14.78,15.81,13.75,14.75,14.75,14.55,14.55,14.59,14.75,14.75,14.55,14.55,14.59,97070,1416040400,0,0,-0.23,-0.23,-1.5562,5/31/2019,Tài chính
5/30/2019,E1VFVN30,15:05:01,HOSE,ETF,14.7,15.72,13.68,14.65,14.78,14.62,14.78,14.7,14.65,14.78,14.62,14.78,14.7,10380,152576300,5000000,73572500000,0.08,0.08,0.5442,5/30/2019,Tài chính
5/14/2019,HCM,15:05:02,HOSE,STOCK,26.95,28.8,25.1,26.5,27.2,26.3,27,26.66,16.89,17.336,16.762,17.207,16.991,594410,15846261500,200000,5340000000,0.05,0.0319,0.1855,5/14/2019,Tài chính
5/10/2019,HCM,15:05:01,HOSE,STOCK,26,27.8,24.2,26.3,26.35,25.8,26.3,26.11,16.762,16.793,16.443,16.762,16.641,485760,12681345000,0,0,0.3,0.1912,1.1538,5/10/2019,Tài chính
5/15/2019,FUCVREIT,15:05:01,HOSE,IFC,9.2,9.84,8.56,9.2,9.2,9.2,9.2,0,8.39,8.39,8.39,8.39,0,0,0,0,0,0,0,0,5/15/2019,Tài chính
5/21/2019,FUCVREIT,15:05:01,HOSE,IFC,9.2,9.84,8.56,9.2,9.2,9.2,9.2,0,8.39,8.39,8.39,8.39,0,0,0,0,0,0,0,0,5/21/2019,Tài chính
5/23/2019,HCM,15:05:01,HOSE,STOCK,25.5,27.25,23.75,25.3,25.65,25.25,25.45,25.39,17.333,17.574,17.299,17.437,17.395,328960,8352221500,0,0,-0.05,-0.0343,-0.1961,5/23/2019,Tài chính
6/5/2019,FUESSV50,15:06:01,HOSE,ETF,12.6,13.48,11.72,12.6,12.7,12.6,12.61,12.63,12.6,12.7,12.6,12.61,12.63,64630,816380100,2000000,25040000000,0.01,0.01,0.0794,6/5/2019,Tài chính
4/19/2019,FUESSV50,15:04:02,HOSE,ETF,12.8,13.69,11.91,12.5,12.8,12.5,12.7,12.75,12.5,12.8,12.5,12.7,12.75,220,2804000,0,0,-0.1,-0.1,-0.7813,4/19/2019,Tài chính
4/22/2019,E1VFVN30,15:04:02,HOSE,ETF,14.65,15.67,13.63,14.38,14.57,14.38,14.57,14.54,14.38,14.57,14.38,14.57,14.54,471730,6857465300,0,0,-0.08,-0.08,-0.5461,4/22/2019,Tài chính
6/14/2019,FUCVREIT,15:06:03,HOSE,IFC,8,8.56,7.44,8,8,8,8,0,7.296,7.296,7.296,7.296,0,0,0,0,0,0,0,0,6/14/2019,Tài chính
6/27/2019,E1VFVN30,15:06:02,HOSE,ETF,14.34,15.34,13.34,14.3,14.4,14.22,14.22,14.29,14.3,14.4,14.22,14.22,14.29,761060,10877744700,300000,4303500000,-0.12,-0.12,-0.8368,6/27/2019,Tài chính
6/28/2019,E1VFVN30,15:06:02,HOSE,ETF,14.22,15.21,13.23,14.2,14.25,14,14.21,14.16,14.2,14.25,14,14.21,14.16,2347750,33252084300,700000,9953500000,-0.01,-0.01,-0.0703,6/28/2019,Tài chính
6/26/2019,HCM,15:06:01,HOSE,STOCK,23.8,25.45,22.15,23.85,23.9,23.5,23.5,23.73,16.34,16.374,16.101,16.101,16.258,183530,4355772500,0,0,-0.3,-0.2055,-1.2605,6/26/2019,Tài chính
6/25/2019,E1VFVN30,15:06:01,HOSE,ETF,14.45,15.46,13.44,14.49,14.49,14.41,14.42,14.44,14.49,14.49,14.41,14.42,14.44,1210580,17477695600,900000,12982000000,-0.03,-0.03,-0.2076,6/25/2019,Tài chính
6/4/2019,FUCVREIT,15:06:01,HOSE,IFC,9.2,9.84,8.56,9.09,9.2,9.09,9.2,9.1,8.29,8.39,8.29,8.39,8.299,80,728300,0,0,0,0,0,6/4/2019,Tài chính
6/4/2019,FUESSV50,15:06:01,HOSE,ETF,12.71,13.59,11.83,12.71,12.71,12.6,12.6,12.66,12.71,12.71,12.6,12.6,12.66,65020,823173000,0,0,-0.11,-0.11,-0.8655,6/4/2019,Tài chính
6/27/2019,FUESSV50,15:06:02,HOSE,ETF,12.8,13.69,11.91,12.8,12.8,12.4,12.4,12.65,12.8,12.8,12.4,12.4,12.65,100430,1270412500,0,0,-0.4,-0.4,-3.125,6/27/2019,Tài chính
9/28/2018,E1VFVN30,15:09:01,HOSE,ETF,16.29,17.43,15.15,16.28,16.41,16.28,16.37,16.36,16.28,16.41,16.28,16.37,16.36,525990,8605046100,40000,652400000,0.08,0.08,0.4911,9/28/2018,Tài chính
11/29/2018,FUCVREIT,15:11:01,HOSE,IFC,9.4,10.05,8.75,9.4,9.5,9.4,9.5,9.5,8.572,8.664,8.572,8.664,8.664,720,6838000,0,0,0.1,0.0912,1.0638,11/29/2018,Tài chính
10/26/2018,FUESSV50,15:10:02,HOSE,ETF,12.1,12.94,11.26,12.35,12.35,12.1,12.1,12.26,12.35,12.35,12.1,12.1,12.26,74140,908991500,0,0,0,0,0,10/26/2018,Tài chính
12/3/2018,FUCVREIT,15:12:01,HOSE,IFC,9.5,10.15,8.84,9.5,9.5,9.5,9.5,0,8.664,8.664,8.664,8.664,0,0,0,0,0,0,0,0,12/3/2018,Tài chính
1/9/2019,FUESSV50,15:01:02,HOSE,ETF,11.85,12.67,11.03,11.85,11.95,11.85,11.95,11.9,11.85,11.95,11.85,11.95,11.9,76880,914816000,0,0,0.1,0.1,0.8439,1/9/2019,Tài chính
1/23/2019,E1VFVN30,15:01:01,HOSE,ETF,14.2,15.19,13.21,14.2,14.29,14.14,14.28,14.21,14.2,14.29,14.14,14.28,14.21,316090,4490943200,390000,5453580000,0.08,0.08,0.5634,1/23/2019,Tài chính
11/28/2018,HCM,15:11:02,HOSE,STOCK,55,58.8,51.2,55.9,55.9,54.9,54.9,55.01,17.909,17.909,17.59,17.59,17.625,88600,4874079000,139500,7674174000,-0.1,-0.032,-0.1818,11/28/2018,Tài chính
1/2/2019,E1VFVN30,15:01:01,HOSE,ETF,0,0,0,14.3,14.33,14.06,14.1,14.16,14.3,14.33,14.06,14.1,14.16,566440,8019033000,1820000,25746200000,0,0,0,1/2/2019,Tài chính
9/19/2018,FUCVREIT,15:09:01,HOSE,IFC,8.8,9.41,8.19,9.4,9.4,8.19,8.19,8.65,8.572,8.572,7.469,7.469,7.888,460,3977600,0,0,-0.61,-0.5563,-6.9318,9/19/2018,Tài chính
11/21/2018,FUESSV50,15:11:01,HOSE,ETF,12.3,13.16,11.44,12.3,12.3,12.29,12.3,12.3,12.3,12.3,12.29,12.3,12.3,59190,728030000,0,0,0,0,0,11/21/2018,Tài chính
11/28/2018,FUESSV50,15:11:02,HOSE,ETF,12.5,13.37,11.63,12.5,12.6,12.5,12.5,12.5,12.5,12.6,12.5,12.5,12.5,30500,381290000,0,0,0,0,0,11/28/2018,Tài chính
12/12/2018,FUESSV50,15:12:01,HOSE,ETF,12.8,13.69,11.91,12.8,13,12.8,12.88,12.93,12.8,13,12.8,12.88,12.93,103450,1337970000,0,0,0.08,0.08,0.625,12/12/2018,Tài chính
1/11/2019,FUESSV50,15:01:01,HOSE,ETF,12,12.84,11.16,12,12.09,12,12.05,12.02,12,12.09,12,12.05,12.02,53000,637280000,0,0,0.05,0.05,0.4167,1/11/2019,Tài chính
1/18/2019,FUCVREIT,15:01:01,HOSE,IFC,9,9.63,8.37,8.5,8.5,8.38,8.4,8.44,7.752,7.752,7.642,7.66,7.697,2050,17300000,0,0,-0.6,-0.5471,-6.6667,1/18/2019,Tài chính
1/18/2019,FUESSV50,15:01:01,HOSE,ETF,12.15,13,11.3,12.1,12.1,12.01,12.01,12.05,12.1,12.1,12.01,12.01,12.05,36460,439419600,0,0,-0.14,-0.14,-1.1523,1/18/2019,Tài chính
1/23/2019,FUCVREIT,15:01:01,HOSE,IFC,8.55,9.14,7.96,8.55,9.12,8.55,8.55,8.62,7.797,8.317,7.797,7.797,7.861,700,6037200,0,0,0,0,0,1/23/2019,Tài chính
12/10/2018,FUESSV50,15:12:01,HOSE,ETF,13,13.91,12.09,13,13.1,12.8,12.9,12.98,13,13.1,12.8,12.9,12.98,25900,336278000,0,0,-0.1,-0.1,-0.7692,12/10/2018,Tài chính
1/22/2019,FUESSV50,15:01:02,HOSE,ETF,12.15,13,11.3,12.19,12.19,12.19,12.19,12.19,12.19,12.19,12.19,12.19,12.19,30020,365943800,0,0,0.04,0.04,0.3292,1/22/2019,Tài chính
12/3/2018,E1VFVN30,15:12:01,HOSE,ETF,14.72,15.75,13.69,14.8,15.18,14.8,15.18,15.1,14.8,15.18,14.8,15.18,15.1,200480,3026809700,0,0,0.46,0.46,3.125,12/3/2018,Tài chính
1/7/2019,HCM,15:01:01,HOSE,STOCK,44.4,47.5,41.3,45.2,45.2,44.5,44.6,44.84,14.643,14.643,14.415,14.448,14.525,115130,5162444000,0,0,0.2,0.0648,0.4505,1/7/2019,Tài chính
1/25/2019,FUCVREIT,15:01:01,HOSE,IFC,9.09,9.72,8.46,8.8,8.8,8.8,8.8,8.8,8.025,8.025,8.025,8.025,8.025,540,4752000,0,0,-0.29,-0.2645,-3.1903,1/25/2019,Tài chính
12/13/2018,E1VFVN30,15:12:02,HOSE,ETF,15.35,16.42,14.28,15.45,15.45,15.3,15.45,15.39,15.45,15.45,15.3,15.45,15.39,1913930,29451481100,2300000,35146000000,0.1,0.1,0.6515,12/13/2018,Tài chính
12/19/2018,FUCVREIT,15:12:01,HOSE,IFC,9.49,10.15,8.83,8.83,8.83,8.83,8.83,8.83,8.053,8.053,8.053,8.053,8.053,1160,10242800,0,0,-0.66,-0.6019,-6.9547,12/19/2018,Tài chính
12/14/2018,E1VFVN30,15:12:01,HOSE,ETF,15.45,16.53,14.37,15.49,15.49,14.8,15.34,15.23,15.49,15.49,14.8,15.34,15.23,201890,3074914300,1087800,16474731000,-0.11,-0.11,-0.712,12/14/2018,Tài chính
1/4/2019,FUESSV50,15:01:01,HOSE,ETF,11.75,12.57,10.93,11.72,11.73,11.5,11.73,11.64,11.72,11.73,11.5,11.73,11.64,137010,1594826500,0,0,-0.02,-0.02,-0.1702,1/4/2019,Tài chính
12/11/2018,FUCVREIT,15:12:02,HOSE,IFC,9,9.63,8.37,9,9,9,9,0,8.208,8.208,8.208,8.208,0,0,0,0,0,0,0,0,12/11/2018,Tài chính
12/25/2018,E1VFVN30,15:12:01,HOSE,ETF,14.4,15.4,13.4,14.4,14.4,14,14.13,14.13,14.4,14.4,14,14.13,14.13,124900,1764737700,1566690,22145163150,-0.27,-0.27,-1.875,12/25/2018,Tài chính
12/25/2018,HCM,15:12:01,HOSE,STOCK,48,51.3,44.65,46.5,47,45.5,46.85,46.28,15.063,15.224,14.74,15.177,14.992,214460,9924432000,0,0,-1.15,-0.3725,-2.3958,12/25/2018,Tài chính
1/4/2019,FUCVREIT,15:01:01,HOSE,IFC,8.73,9.34,8.12,9.32,9.32,9.32,9.32,9.32,8.499,8.499,8.499,8.499,8.499,10,93200,0,0,0.59,0.538,6.7583,1/4/2019,Tài chính
12/18/2018,HCM,15:12:01,HOSE,STOCK,53.2,56.9,49.5,51.4,52.5,51,51,51.49,16.65,17.007,16.52,16.52,16.679,260010,13388768000,32000,1820800000,-2.2,-0.7126,-4.1353,12/18/2018,Tài chính
11/22/2018,FUESSV50,15:11:01,HOSE,ETF,12.3,13.16,11.44,12.3,12.31,12.3,12.31,12.3,12.3,12.31,12.3,12.31,12.3,53000,652100000,0,0,0.01,0.01,0.0813,11/22/2018,Tài chính
12/17/2018,HCM,15:12:02,HOSE,STOCK,55.4,59.2,51.6,54.7,55,53,53.2,54.11,17.718,17.816,17.168,17.233,17.528,231510,12526214000,0,0,-2.2,-0.7126,-3.9711,12/17/2018,Tài chính
12/20/2018,FUCVREIT,15:12:01,HOSE,IFC,8.83,9.44,8.22,8.22,8.22,8.22,8.22,8.22,7.496,7.496,7.496,7.496,7.496,20,164400,0,0,-0.61,-0.5563,-6.9083,12/20/2018,Tài chính
12/5/2018,FUESSV50,15:12:01,HOSE,ETF,13,13.91,12.09,13,13,12.85,12.91,12.92,13,13,12.85,12.91,12.92,76700,990849500,0,0,-0.09,-0.09,-0.6923,12/5/2018,Tài chính
3/28/2019,HCM,15:03:02,HOSE,STOCK,28.65,30.65,26.65,28,28.75,28,28.6,28.55,17.846,18.324,17.846,18.229,18.196,263670,7528818500,0,0,-0.05,-0.0319,-0.1745,3/28/2019,Tài chính
11/27/2018,E1VFVN30,15:11:01,HOSE,ETF,14.71,15.73,13.69,14.79,14.91,14.73,14.75,14.84,14.79,14.91,14.73,14.75,14.84,42700,633679700,0,0,0.04,0.04,0.2719,11/27/2018,Tài chính
2/14/2019,HCM,15:02:01,HOSE,STOCK,51.1,54.6,47.55,50.8,51,50,50.4,50.45,16.457,16.52,16.196,16.325,16.342,340940,17199590000,0,0,-0.7,-0.2267,-1.3699,2/14/2019,Tài chính
3/22/2019,FUESSV50,15:03:01,HOSE,ETF,13.34,14.27,12.41,13.06,13.15,13.06,13.15,13.12,13.06,13.15,13.06,13.15,13.12,40600,532859200,0,0,-0.19,-0.19,-1.4243,3/22/2019,Tài chính
2/12/2019,FUESSV50,15:02:02,HOSE,ETF,12.4,13.26,11.54,12.4,12.6,12.4,12.6,12.5,12.4,12.6,12.4,12.6,12.5,35000,437500000,0,0,0.2,0.2,1.6129,2/12/2019,Tài chính
2/18/2019,E1VFVN30,15:02:01,HOSE,ETF,14.9,15.94,13.86,14.9,14.94,14.88,14.94,14.9,14.9,14.94,14.88,14.94,14.9,556170,8289593500,3400000,50615500000,0.04,0.04,0.2685,2/18/2019,Tài chính
3/11/2019,HCM,15:03:02,HOSE,STOCK,29,31,27,29.2,29.25,28.9,29,29.03,18.611,18.643,18.419,18.483,18.504,200630,5824359000,0,0,0,0,0,3/11/2019,Tài chính
3/25/2019,FUCVREIT,15:03:02,HOSE,IFC,8.8,9.41,8.19,9.38,9.38,9.29,9.29,9.31,8.554,8.554,8.472,8.472,8.49,110,1023700,0,0,0.49,0.4469,5.5682,3/25/2019,Tài chính
3/21/2019,HCM,15:03:02,HOSE,STOCK,30.4,32.5,28.3,30.6,30.7,29,29,29.76,19.503,19.568,18.483,18.483,18.967,594230,17681917000,0,0,-1.4,-0.8923,-4.6053,3/21/2019,Tài chính
12/13/2018,HCM,15:12:02,HOSE,STOCK,56.1,60,52.2,56.1,57,56.1,56.1,56.44,18.173,18.464,18.173,18.173,18.282,164790,9300147000,0,0,0,0,0,12/13/2018,Tài chính
3/25/2019,HCM,15:03:02,HOSE,STOCK,29.15,31.15,27.15,28.1,28.6,27.6,28,28.08,17.909,18.229,17.591,17.846,17.897,597270,16770245000,0,0,-1.15,-0.733,-3.9451,3/25/2019,Tài chính
3/11/2019,FUESSV50,15:03:02,HOSE,ETF,13.25,14.17,12.33,13.25,13.25,13.2,13.25,13.24,13.25,13.25,13.2,13.25,13.24,56070,742427500,0,0,0,0,0,3/11/2019,Tài chính
2/22/2019,E1VFVN30,15:02:01,HOSE,ETF,15.18,16.24,14.12,15.25,15.46,14.93,15.4,15.32,15.25,15.46,14.93,15.4,15.32,1071230,16414952200,1000000,15352600000,0.22,0.22,1.4493,2/22/2019,Tài chính
2/27/2019,E1VFVN30,15:02:02,HOSE,ETF,15.37,16.44,14.3,15.4,15.49,15.33,15.44,15.42,15.4,15.49,15.33,15.44,15.42,95180,1467358900,6550000,1.01337E+11,0.07,0.07,0.4554,2/27/2019,Tài chính
2/18/2019,FUESSV50,15:02:01,HOSE,ETF,12.85,13.74,11.96,12.85,13,12.85,13,12.89,12.85,13,12.85,13,12.89,68540,883759500,0,0,0.15,0.15,1.1673,2/18/2019,Tài chính
2/28/2019,FUCVREIT,15:02:02,HOSE,IFC,8.81,9.42,8.2,8.85,8.86,8.85,8.85,8.85,8.071,8.08,8.071,8.071,8.071,110,973900,0,0,0.04,0.0365,0.454,2/28/2019,Tài chính
4/10/2019,HCM,15:04:01,HOSE,STOCK,28.4,30.35,26.45,28.2,28.4,27.9,28.05,28.08,17.974,18.101,17.782,17.877,17.897,388050,10897403000,0,0,-0.35,-0.2231,-1.2324,4/10/2019,Tài chính
2/1/2019,E1VFVN30,15:02:01,HOSE,ETF,14.26,15.25,13.27,14.27,14.3,14.2,14.2,14.26,14.27,14.3,14.2,14.2,14.26,347260,4951396100,0,0,-0.06,-0.06,-0.4208,2/1/2019,Tài chính
6/20/2019,E1VFVN30,15:06:05,HOSE,ETF,14.2,15.19,13.21,14.06,14.41,14.06,14.4,14.31,14.06,14.41,14.06,14.4,14.31,296770,4245776200,4200000,60167000000,0.2,0.2,1.4085,6/20/2019,Tài chính
6/19/2019,HCM,15:06:02,HOSE,STOCK,22.75,24.3,21.2,23.1,23.3,22.75,22.85,22.94,15.826,15.964,15.587,15.654,15.716,247640,5679943000,0,0,0.1,0.0685,0.4396,6/19/2019,Tài chính
5/3/2019,HCM,15:05:03,HOSE,STOCK,24.8,26.5,23.1,24.8,25.65,24.55,25.3,25.29,15.806,16.348,15.647,16.125,16.119,527190,13332399000,0,0,0.5,0.3187,2.0161,5/3/2019,Tài chính
5/30/2019,FUESSV50,15:05:01,HOSE,ETF,12.72,13.61,11.83,12.72,12.8,12.72,12.8,12.75,12.72,12.8,12.72,12.8,12.75,80010,1020129300,0,0,0.08,0.08,0.6289,5/30/2019,Tài chính
6/17/2019,E1VFVN30,15:06:02,HOSE,ETF,14.5,15.51,13.49,14.29,14.32,14.15,14.19,14.2,14.29,14.32,14.15,14.19,14.2,459940,6531673500,700000,9982000000,-0.31,-0.31,-2.1379,6/17/2019,Tài chính
6/7/2019,E1VFVN30,15:06:01,HOSE,ETF,14.21,15.2,13.22,14.49,14.49,14.3,14.38,14.35,14.49,14.49,14.3,14.38,14.35,486500,6981487500,9450000,1.36037E+11,0.17,0.17,1.1963,6/7/2019,Tài chính
5/3/2019,E1VFVN30,15:05:03,HOSE,ETF,14.72,15.75,13.69,14.9,14.9,14.73,14.9,14.79,14.9,14.9,14.73,14.9,14.79,842140,12452454600,0,0,0.18,0.18,1.2228,5/3/2019,Tài chính
6/19/2019,FUESSV50,15:06:02,HOSE,ETF,12.3,13.16,11.44,12.3,12.5,12.3,12.5,12.36,12.3,12.5,12.3,12.5,12.36,77750,960791800,0,0,0.2,0.2,1.626,6/19/2019,Tài chính
5/16/2019,FUCVREIT,15:05:01,HOSE,IFC,9.2,9.84,8.56,9.2,9.2,9.2,9.2,0,8.39,8.39,8.39,8.39,0,0,0,0,0,0,0,0,5/16/2019,Tài chính
5/8/2019,FUCVREIT,15:05:01,HOSE,IFC,9.29,9.94,8.64,9.29,9.29,9.29,9.29,0,8.472,8.472,8.472,8.472,0,0,0,0,0,0,0,0,5/8/2019,Tài chính
5/20/2019,FUCVREIT,15:05:01,HOSE,IFC,9.2,9.84,8.56,9.2,9.2,9.2,9.2,9.2,8.39,8.39,8.39,8.39,8.39,100,920000,0,0,0,0,0,5/20/2019,Tài chính
5/17/2019,FUCVREIT,15:05:01,HOSE,IFC,9.2,9.84,8.56,8.56,9.2,8.56,9.2,8.72,7.806,8.39,7.806,8.39,7.952,390,3402400,0,0,0,0,0,5/17/2019,Tài chính
5/17/2019,FUESSV50,15:05:01,HOSE,ETF,13,13.91,12.09,13,13.1,12.9,13.1,13.01,13,13.1,12.9,13.1,13.01,40410,525695000,0,0,0.1,0.1,0.7692,5/17/2019,Tài chính
